puma12,county,county_name,County_Subdivision_Name,Place_Name,Total_pop_2010_census
7105,6071,San Bernardino CA,San Bernardino CCD,"Redlands city, CA",68508
7105,6071,San Bernardino CA,San Bernardino CCD,"Yucaipa city, CA",404
7105,6071,San Bernardino CA,San Bernardino CCD, ,208
7105,6071,San Bernardino CA,Yucaipa CCD,"Mentone CDP, CA",45
7105,6071,San Bernardino CA,Yucaipa CCD,"Oak Glen CDP, CA",438
7105,6071,San Bernardino CA,Yucaipa CCD,"Redlands city, CA",79
7105,6071,San Bernardino CA,Yucaipa CCD,"Yucaipa city, CA",50963
7105,6071,San Bernardino CA,Yucaipa CCD, ,262
7106,6071,San Bernardino CA,San Bernardino CCD,"Bloomington CDP, CA",12909
7106,6071,San Bernardino CA,San Bernardino CCD,"Colton city, CA",47360
7106,6071,San Bernardino CA,San Bernardino CCD,"Fontana city, CA",0
7106,6071,San Bernardino CA,San Bernardino CCD,"Grand Terrace city, CA",12040
7106,6071,San Bernardino CA,San Bernardino CCD,"Loma Linda city, CA",21650
7106,6071,San Bernardino CA,San Bernardino CCD,"Redlands city, CA",100
7106,6071,San Bernardino CA,San Bernardino CCD,"Rialto city, CA",1905
7106,6071,San Bernardino CA,San Bernardino CCD,"San Bernardino city, CA",3563
7106,6071,San Bernardino CA,San Bernardino CCD, ,3134
7107,6071,San Bernardino CA,San Bernardino CCD,"Highland city, CA",46271
7107,6071,San Bernardino CA,San Bernardino CCD,"Loma Linda city, CA",497
7107,6071,San Bernardino CA,San Bernardino CCD,"Redlands city, CA",60
7107,6071,San Bernardino CA,San Bernardino CCD,"San Bernardino city, CA",40984
7107,6071,San Bernardino CA,San Bernardino CCD, ,18477
7108,6071,San Bernardino CA,San Bernardino CCD,"Colton city, CA",699
7108,6071,San Bernardino CA,San Bernardino CCD,"Muscoy CDP, CA",10589
7108,6071,San Bernardino CA,San Bernardino CCD,"Rialto city, CA",390
7108,6071,San Bernardino CA,San Bernardino CCD,"San Bernardino city, CA",153613
7108,6071,San Bernardino CA,San Bernardino CCD, ,4094
7109,6071,San Bernardino CA,San Bernardino CCD,"Bloomington CDP, CA",5758
7109,6071,San Bernardino CA,San Bernardino CCD,"Colton city, CA",4095
7109,6071,San Bernardino CA,San Bernardino CCD,"Fontana city, CA",9327
7109,6071,San Bernardino CA,San Bernardino CCD,"Rialto city, CA",87153
7109,6071,San Bernardino CA,San Bernardino CCD,"San Bernardino city, CA",371
7109,6071,San Bernardino CA,San Bernardino CCD, ,1751
7110,6071,San Bernardino CA,San Bernardino CCD,"Bloomington CDP, CA",5184
7110,6071,San Bernardino CA,San Bernardino CCD,"Fontana city, CA",93173
7110,6071,San Bernardino CA,San Bernardino CCD,"Rialto city, CA",7393
7110,6071,San Bernardino CA,San Bernardino CCD, ,382
7111,6071,San Bernardino CA,Ontario CCD,"Rancho Cucamonga city, CA",160693
7111,6071,San Bernardino CA,Ontario CCD, ,22
7111,6071,San Bernardino CA,San Bernardino CCD,"Fontana city, CA",0
7111,6071,San Bernardino CA,San Bernardino CCD,"Rancho Cucamonga city, CA",4461
7111,6071,San Bernardino CA,San Bernardino CCD, ,0
7112,6071,San Bernardino CA,Ontario CCD,"Montclair city, CA",36664
7112,6071,San Bernardino CA,Ontario CCD,"Ontario city, CA",17
7112,6071,San Bernardino CA,Ontario CCD,"San Antonio Heights CDP, CA",3255
7112,6071,San Bernardino CA,Ontario CCD,"Upland city, CA",73732
7112,6071,San Bernardino CA,Ontario CCD, ,7318
7113,6071,San Bernardino CA,Ontario CCD,"Chino city, CA",5241
7113,6071,San Bernardino CA,Ontario CCD,"Ontario city, CA",151326
7113,6071,San Bernardino CA,San Bernardino CCD,"Ontario city, CA",10708
7114,6071,San Bernardino CA,Ontario CCD,"Chino city, CA",72742
7114,6071,San Bernardino CA,Ontario CCD,"Chino Hills city, CA",74799
7114,6071,San Bernardino CA,Ontario CCD,"Ontario city, CA",1873
7114,6071,San Bernardino CA,Ontario CCD, ,5798
7115,6071,San Bernardino CA,Ontario CCD,"Fontana city, CA",22118
7115,6071,San Bernardino CA,Ontario CCD, ,0
7115,6071,San Bernardino CA,San Bernardino CCD,"Fontana city, CA",71309
7115,6071,San Bernardino CA,San Bernardino CCD,"Rancho Cucamonga city, CA",0
7115,6071,San Bernardino CA,San Bernardino CCD, ,24007
7301,6073,San Diego CA,Camp Pendleton CCD,"Camp Pendleton North CDP, CA",5200
7301,6073,San Diego CA,Camp Pendleton CCD,"Camp Pendleton South CDP, CA",10616
7301,6073,San Diego CA,Camp Pendleton CCD, ,21636
7301,6073,San Diego CA,Fallbrook CCD,"Bonsall CDP, CA",0
7301,6073,San Diego CA,Oceanside-Escondido CCD,"Bonsall CDP, CA",3
7301,6073,San Diego CA,Oceanside-Escondido CCD,"Oceanside city, CA",149084
7301,6073,San Diego CA,Oceanside-Escondido CCD,"Vista city, CA",2361
7301,6073,San Diego CA,Oceanside-Escondido CCD, ,1734
7302,6073,San Diego CA,Alpine CCD,"Alpine CDP, CA",14236
7302,6073,San Diego CA,Alpine CCD, ,799
7302,6073,San Diego CA,Borrego Springs CCD,"Borrego Springs CDP, CA",3429
7302,6073,San Diego CA,Borrego Springs CCD, ,1011
7302,6073,San Diego CA,Fallbrook CCD,"Bonsall CDP, CA",3979
7302,6073,San Diego CA,Fallbrook CCD,"Fallbrook CDP, CA",30534
7302,6073,San Diego CA,Fallbrook CCD,"Rainbow CDP, CA",1648
7302,6073,San Diego CA,Fallbrook CCD, ,11143
7302,6073,San Diego CA,Laguna-Pine Valley CCD,"Descanso CDP, CA",1423
7302,6073,San Diego CA,Laguna-Pine Valley CCD,"Mount Laguna CDP, CA",57
7302,6073,San Diego CA,Laguna-Pine Valley CCD,"Pine Valley CDP, CA",1510
7302,6073,San Diego CA,Laguna-Pine Valley CCD, ,2288
7302,6073,San Diego CA,Mountain Empire CCD,"Boulevard CDP, CA",315
7302,6073,San Diego CA,Mountain Empire CCD,"Campo CDP, CA",2684
7302,6073,San Diego CA,Mountain Empire CCD,"Jacumba CDP, CA",561
7302,6073,San Diego CA,Mountain Empire CCD,"Potrero CDP, CA",656
7302,6073,San Diego CA,Mountain Empire CCD, ,3373
7302,6073,San Diego CA,Palomar-Julian CCD,"Julian CDP, CA",1502
7302,6073,San Diego CA,Palomar-Julian CCD, ,4765
7302,6073,San Diego CA,Pauma Valley CCD,"Rainbow CDP, CA",184
7302,6073,San Diego CA,Pauma Valley CCD, ,7274
7302,6073,San Diego CA,Valley Center CCD,"Escondido city, CA",10
7302,6073,San Diego CA,Valley Center CCD,"Hidden Meadows CDP, CA",3485
7302,6073,San Diego CA,Valley Center CCD,"Valley Center CDP, CA",9097
7302,6073,San Diego CA,Valley Center CCD, ,10738
7303,6073,San Diego CA,Oceanside-Escondido CCD,"Oceanside city, CA",6434
7303,6073,San Diego CA,Oceanside-Escondido CCD,"San Marcos city, CA",73
7303,6073,San Diego CA,Oceanside-Escondido CCD,"Vista city, CA",84178
7303,6073,San Diego CA,Oceanside-Escondido CCD, ,16286
7304,6073,San Diego CA,Oceanside-Escondido CCD,"Carlsbad city, CA",96629
7304,6073,San Diego CA,Oceanside-Escondido CCD,"Encinitas city, CA",0
7304,6073,San Diego CA,Oceanside-Escondido CCD,"Lake San Marcos CDP, CA",258
7304,6073,San Diego CA,Oceanside-Escondido CCD,"Oceanside city, CA",11568
7304,6073,San Diego CA,Oceanside-Escondido CCD,"San Marcos city, CA",332
7304,6073,San Diego CA,Oceanside-Escondido CCD,"Vista city, CA",5709
7304,6073,San Diego CA,Oceanside-Escondido CCD, ,216
7305,6073,San Diego CA,Oceanside-Escondido CCD,"Carlsbad city, CA",0
7305,6073,San Diego CA,Oceanside-Escondido CCD,"Escondido city, CA",23290
7305,6073,San Diego CA,Oceanside-Escondido CCD,"Lake San Marcos CDP, CA",4179
7305,6073,San Diego CA,Oceanside-Escondido CCD,"San Marcos city, CA",79306
7305,6073,San Diego CA,Oceanside-Escondido CCD,"Vista city, CA",1586
7305,6073,San Diego CA,Oceanside-Escondido CCD, ,7156
7306,6073,San Diego CA,Oceanside-Escondido CCD,"Escondido city, CA",120611
7306,6073,San Diego CA,Oceanside-Escondido CCD,"San Diego city, CA",180
7306,6073,San Diego CA,Oceanside-Escondido CCD,"Valley Center CDP, CA",180
7306,6073,San Diego CA,Oceanside-Escondido CCD, ,16498
7306,6073,San Diego CA,Valley Center CCD, ,0
7307,6073,San Diego CA,Ramona CCD,"Poway city, CA",86
7307,6073,San Diego CA,Ramona CCD,"Ramona CDP, CA",20292
7307,6073,San Diego CA,Ramona CCD,"San Diego city, CA",15
7307,6073,San Diego CA,Ramona CCD,"San Diego Country Estates CDP, CA",10109
7307,6073,San Diego CA,Ramona CCD, ,4368
7307,6073,San Diego CA,San Diego CCD,"Bostonia CDP, CA",1809
7307,6073,San Diego CA,San Diego CCD,"Crest CDP, CA",2593
7307,6073,San Diego CA,San Diego CCD,"El Cajon city, CA",1212
7307,6073,San Diego CA,San Diego CCD,"Eucalyptus Hills CDP, CA",5313
7307,6073,San Diego CA,San Diego CCD,"Granite Hills CDP, CA",0
7307,6073,San Diego CA,San Diego CCD,"Harbison Canyon CDP, CA",3841
7307,6073,San Diego CA,San Diego CCD,"Lakeside CDP, CA",20648
7307,6073,San Diego CA,San Diego CCD,"Santee city, CA",4604
7307,6073,San Diego CA,San Diego CCD,"Winter Gardens CDP, CA",20631
7307,6073,San Diego CA,San Diego CCD, ,10014
7308,6073,San Diego CA,San Diego CCD,"Poway city, CA",47725
7308,6073,San Diego CA,San Diego CCD,"San Diego city, CA",75833
7308,6073,San Diego CA,San Diego CCD, ,1177
7309,6073,San Diego CA,San Diego CCD,"Carlsbad city, CA",8699
7309,6073,San Diego CA,San Diego CCD,"Encinitas city, CA",59518
7309,6073,San Diego CA,San Diego CCD,"Fairbanks Ranch CDP, CA",3148
7309,6073,San Diego CA,San Diego CCD,"Rancho Santa Fe CDP, CA",3117
7309,6073,San Diego CA,San Diego CCD,"San Diego city, CA",47260
7309,6073,San Diego CA,San Diego CCD,"San Marcos city, CA",4070
7309,6073,San Diego CA,San Diego CCD,"Solana Beach city, CA",12867
7309,6073,San Diego CA,San Diego CCD, ,22967
7310,6073,San Diego CA,Camp Pendleton CCD, ,0
7310,6073,San Diego CA,Oceanside-Escondido CCD, ,0
7310,6073,San Diego CA,San Diego CCD,"Coronado city, CA",18912
7310,6073,San Diego CA,San Diego CCD,"Del Mar city, CA",4146
7310,6073,San Diego CA,San Diego CCD,"Imperial Beach city, CA",0
7310,6073,San Diego CA,San Diego CCD,"San Diego city, CA",144096
7310,6073,San Diego CA,San Diego CCD, ,0
7311,6073,San Diego CA,San Diego CCD,"Del Mar city, CA",15
7311,6073,San Diego CA,San Diego CCD,"San Diego city, CA",111146
7312,6073,San Diego CA,San Diego CCD,"Del Mar city, CA",0
